customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn,lifetime_days,avg_monthly_spend,predicted_clv_12m
10228,2022-01-22,2022-09-03,12,14886429.0,1240536.0,485,12,14886429.0,1,224,1758239.6456692913,21098875.748031497
10229,2022-02-07,2023-07-10,26,46282038.0,1780078.0,175,26,46282038.0,1,518,2533688.2116788323,30404258.540145986
10230,2022-08-18,2023-02-20,26,8175011.0,314424.0,315,26,8175011.0,1,186,1135418.1944444445,13625018.333333334
10231,2022-12-31,2023-12-31,19,18286363.0,962440.0,1,19,18286363.0,0,365,1388837.6962025317,16666052.354430381
10232,2023-03-14,2023-11-24,15,31006804.0,2067120.0,38,15,31006804.0,0,255,3263874.1052631577,39166489.26315789
10233,2022-10-10,2023-12-25,26,6427578.0,247215.0,7,26,6427578.0,0,441,409399.872611465,4912798.47133758
10234,2022-01-27,2022-09-18,20,38290614.0,1914531.0,470,20,38290614.0,1,234,4351206.136363636,52214473.636363626
10235,2022-08-14,2022-11-30,24,20872099.0,869671.0,397,24,20872099.0,1,108,4537412.826086957,54448953.913043484
10236,2022-10-04,2023-03-06,15,41047808.0,2736521.0,301,15,41047808.0,1,153,6729148.852459017,80749786.2295082
10237,2022-10-11,2023-12-31,19,26239131.0,1381007.0,1,19,26239131.0,0,446,1653726.743697479,19844720.924369745
10238,2023-04-26,2023-12-29,7,10388426.0,1484061.0,3,7,10388426.0,0,247,1125100.2888086643,13501203.465703972
10239,2023-03-29,2023-12-31,13,38525900.0,2963531.0,1,13,38525900.0,0,277,3764745.9283387624,45176951.14006515
10240,2023-05-31,2023-12-31,9,14008913.0,1556546.0,1,9,14008913.0,0,214,1722407.3360655739,20668888.032786887
10241,2022-07-11,2022-11-21,12,26133163.0,2177764.0,406,12,26133163.0,1,133,4809784.601226994,57717415.21472393
10242,2022-02-18,2023-04-16,19,5037090.0,265110.0,260,19,5037090.0,1,422,334320.13274336286,4011841.5929203546
10243,2023-05-27,2023-12-31,17,32587626.0,1916919.0,1,17,32587626.0,0,218,3942051.532258065,47304618.38709678
10244,2022-01-17,2023-04-25,20,35025575.0,1751279.0,251,20,35025575.0,1,463,2131373.732251521,25576484.787018254
10245,2022-06-21,2023-06-16,25,20436650.0,817466.0,199,25,20436650.0,1,360,1572050.0,18864600.0
10246,2022-08-08,2023-01-27,24,49684677.0,2070195.0,339,24,49684677.0,1,172,7378912.425742574,88546949.10891089
10247,2022-06-07,2023-12-28,21,45607781.0,2171799.0,4,21,45607781.0,0,569,2284196.0434056763,27410352.520868115
10248,2023-04-22,2023-12-31,4,37163399.0,9290850.0,1,4,37163399.0,0,253,3939582.9328621905,47274995.19434629
10249,2022-02-15,2022-11-04,6,37453525.0,6242254.0,423,6,37453525.0,1,262,3847964.8972602743,46175578.76712329
10250,2023-01-08,2023-12-31,5,14022007.0,2804401.0,1,5,14022007.0,0,357,1086977.2868217053,13043727.441860463
10251,2022-04-09,2023-11-30,9,34566214.0,3840690.0,32,9,34566214.0,0,600,1646010.1904761905,19752122.285714287
10252,2022-02-06,2022-06-05,26,11268878.0,433418.0,575,26,11268878.0,1,119,2268901.610738255,27226819.32885906
10253,2022-10-07,2023-12-31,20,8515364.0,425768.0,1,20,8515364.0,0,450,532210.25,6386523.0
10254,2022-12-15,2023-07-31,12,51972969.0,4331081.0,154,12,51972969.0,1,228,6043368.488372093,72520421.86046511
10255,2023-05-12,2023-12-31,9,32816697.0,3646300.0,1,9,32816697.0,0,233,3743349.467680609,44920193.612167306
10256,2022-10-29,2023-12-31,10,23094184.0,2309418.0,1,10,23094184.0,0,428,1512719.4759825326,18152633.71179039
10257,2022-06-30,2022-08-24,8,15838758.0,1979845.0,495,8,15838758.0,1,55,5590149.882352942,67081798.588235304
10258,2022-04-09,2022-06-02,24,31879159.0,1328298.0,578,24,31879159.0,1,54,11385413.92857143,136624967.14285713
10259,2022-04-26,2023-06-23,3,3719350.0,1239783.0,192,3,3719350.0,1,423,246314.56953642383,2955774.8344370862
10260,2022-07-10,2023-12-28,6,6009794.0,1001632.0,4,6,6009794.0,0,536,318540.3180212014,3822483.816254417
10261,2022-09-10,2023-08-06,16,2869120.0,179320.0,148,16,2869120.0,1,330,239093.33333333334,2869120.0
10262,2022-06-10,2023-06-13,19,26557828.0,1397780.0,202,19,26557828.0,1,368,2001846.3316582914,24022155.979899496
10263,2022-09-13,2023-07-06,22,31710817.0,1441401.0,179,22,31710817.0,1,296,2918173.343558282,35018080.12269939
10264,2022-11-19,2023-12-31,20,4373972.0,218699.0,1,20,4373972.0,0,407,300272.67734553776,3603272.128146453
10265,2022-05-08,2023-09-05,13,37838203.0,2910631.0,118,13,37838203.0,1,485,2204167.1650485434,26450005.98058252
10266,2022-01-18,2023-02-11,23,12904070.0,561047.0,324,23,12904070.0,1,389,923919.0930787589,11087029.116945107
10267,2022-11-19,2023-02-24,16,36008234.0,2250515.0,311,16,36008234.0,1,97,8505882.047244094,102070584.56692913
10268,2022-10-15,2023-12-30,11,51080375.0,4643670.0,2,11,51080375.0,0,441,3253527.0700636944,39042324.84076433
10269,2022-06-04,2023-11-06,17,36308178.0,2135775.0,56,17,36308178.0,0,520,1980446.0727272728,23765352.872727275
10270,2023-05-05,2023-07-22,14,46066207.0,3290443.0,163,14,46066207.0,1,78,12796168.61111111,153554023.3333333
10271,2023-01-21,2023-12-31,12,49368484.0,4114040.0,1,12,49368484.0,0,344,3960038.8235294116,47520465.88235294
10272,2022-04-14,2022-08-23,21,25926953.0,1234617.0,496,21,25926953.0,1,131,4831109.254658385,57973311.05590062
10273,2023-01-28,2023-09-30,26,36878109.0,1418389.0,93,26,36878109.0,0,245,4023066.4363636365,48276797.236363634
10274,2022-09-03,2023-12-14,21,44480038.0,2118097.0,18,21,44480038.0,0,467,2684911.750503018,32218941.006036215
10275,2022-06-25,2023-12-31,8,19315733.0,2414467.0,1,8,19315733.0,0,554,992246.5582191781,11906958.698630137
10276,2022-02-08,2023-09-19,22,14478984.0,658136.0,104,22,14478984.0,0,588,702863.3009708738,8434359.611650486
10277,2023-04-22,2023-10-27,26,49287207.0,1895662.0,66,26,49287207.0,0,188,6782643.165137615,81391717.98165138
10278,2023-02-12,2023-12-31,8,38096218.0,4762027.0,1,8,38096218.0,0,322,3246836.7613636367,38962041.13636364
10279,2023-05-21,2023-12-31,10,12359852.0,1235985.0,1,10,12359852.0,0,224,1459825.0393700788,17517900.472440947
10280,2022-02-05,2022-03-11,3,24013436.0,8004479.0,661,3,24013436.0,1,34,11256298.125,135075577.5
10281,2022-01-20,2023-10-07,24,41659750.0,1735823.0,86,24,41659750.0,0,625,1908080.1526717558,22896961.832061067
10282,2022-11-17,2023-12-12,19,28990800.0,1525832.0,20,19,28990800.0,0,390,2070771.4285714286,24849257.14285714
10283,2023-05-27,2023-12-31,19,34217567.0,1800925.0,1,19,34217567.0,0,218,4139221.8145161294,49670661.774193555
10284,2023-02-04,2023-11-08,26,39491425.0,1518901.0,54,26,39491425.0,0,277,3859096.9055374595,46309162.86644951
10285,2023-04-16,2023-12-31,17,32798067.0,1929298.0,1,17,32798067.0,0,259,3404643.633217993,40855723.598615915
10286,2022-05-23,2023-08-17,9,28636030.0,3181781.0,137,9,28636030.0,1,451,1786030.9771309774,21432371.72557173
10287,2022-04-02,2022-05-16,21,39280406.0,1870496.0,595,21,39280406.0,1,44,15924488.918918919,191093867.027027
10288,2022-12-20,2023-12-31,24,38160202.0,1590008.0,1,24,38160202.0,0,376,2819719.359605911,33836632.31527093
10289,2022-02-20,2022-07-21,27,33197518.0,1229538.0,529,27,33197518.0,1,151,5502351.049723757,66028212.59668509
10290,2022-07-09,2023-05-11,25,19477302.0,779092.0,235,25,19477302.0,1,306,1739044.8214285716,20868537.85714286
10291,2022-05-05,2023-12-13,5,21815254.0,4363051.0,19,5,21815254.0,0,587,1060709.2706645057,12728511.247974068
10292,2022-05-30,2023-09-24,24,50498278.0,2104095.0,99,24,50498278.0,0,482,2958883.4765625,35506601.71875
10293,2022-11-10,2023-12-31,13,6909205.0,531477.0,1,13,6909205.0,0,416,464744.730941704,5576936.771300448
10294,2022-12-08,2023-10-27,22,14840050.0,674548.0,66,22,14840050.0,0,323,1261194.0509915014,15134328.611898016
10295,2022-11-01,2023-12-31,21,26214009.0,1248286.0,1,21,26214009.0,0,425,1728396.197802198,20740754.373626374
10296,2022-02-23,2023-11-12,11,43705868.0,3973261.0,50,11,43705868.0,0,627,1995701.7351598174,23948420.82191781
10297,2023-03-20,2023-12-31,12,9514724.0,792894.0,1,12,9514724.0,0,286,903296.582278481,10839558.987341773
10298,2022-09-21,2023-05-18,4,15269295.0,3817324.0,228,4,15269295.0,1,239,1702895.3531598514,20434744.237918217
10299,2022-02-22,2023-11-03,3,4542549.0,1514183.0,59,3,4542549.0,0,619,209979.15254237287,2519749.8305084743
10300,2022-01-05,2022-12-02,18,37064052.0,2059114.0,395,18,37064052.0,1,331,3080115.12465374,36961381.49584488
10301,2022-04-13,2022-12-21,20,13301039.0,665052.0,376,20,13301039.0,1,252,1415004.1489361702,16980049.78723404
10302,2022-07-15,2022-08-16,25,20944677.0,837787.0,503,25,20944677.0,1,32,10134521.12903226,121614253.54838711
10303,2022-12-16,2023-12-31,19,23740034.0,1249475.0,1,19,23740034.0,0,380,1737075.6585365855,20844907.902439028
10304,2022-02-16,2022-06-18,8,46478748.0,5809844.0,562,8,46478748.0,1,122,9173437.105263159,110081245.2631579
10305,2022-09-26,2023-12-31,16,22095579.0,1380974.0,1,16,22095579.0,0,461,1350035.3767820774,16200424.521384928
10306,2023-01-05,2023-12-31,25,8577431.0,343097.0,1,25,8577431.0,0,360,659802.3846153846,7917628.615384616
10307,2022-04-16,2023-09-20,27,27835199.0,1030933.0,103,27,27835199.0,0,522,1512782.5543478262,18153390.652173914
10308,2022-04-30,2023-01-19,17,50118266.0,2948133.0,347,17,50118266.0,1,264,5114108.775510204,61369305.30612245
10309,2022-02-27,2023-12-08,16,32070431.0,2004402.0,24,16,32070431.0,0,649,1416955.7142857143,17003468.57142857
10310,2022-12-12,2023-06-20,26,51156071.0,1967541.0,195,26,51156071.0,1,190,6975827.863636364,83709934.36363637
10311,2023-04-19,2023-12-31,24,43928251.0,1830344.0,1,24,43928251.0,0,256,4607858.496503497,55294301.95804196
10312,2022-04-27,2023-04-24,5,3027060.0,605412.0,252,5,3027060.0,1,362,231662.75510204083,2779953.06122449
10313,2022-05-07,2022-07-25,26,34646699.0,1332565.0,525,26,34646699.0,1,79,9535788.715596331,114429464.58715597
10314,2023-01-28,2023-12-31,25,15767757.0,630710.0,1,25,15767757.0,0,337,1288917.4659400545,15467009.591280654
10315,2022-02-27,2023-08-02,21,29628536.0,1410883.0,152,21,29628536.0,1,521,1613168.9292196007,19358027.15063521
10316,2023-05-28,2023-12-31,27,15390736.0,570027.0,1,27,15390736.0,0,217,1869320.1619433197,22431841.943319835
10317,2022-04-06,2023-02-01,14,18922617.0,1351616.0,334,14,18922617.0,1,301,1715040.8157099697,20580489.788519636
10318,2022-04-28,2023-12-28,4,48096971.0,12024243.0,4,4,48096971.0,0,609,2258073.7558685443,27096885.07042253
10319,2023-05-03,2023-12-31,5,11697474.0,2339495.0,1,5,11697474.0,0,242,1290162.5735294118,15481950.88235294
10320,2022-08-25,2023-12-31,20,45604743.0,2280237.0,1,20,45604743.0,0,493,2615950.8413001914,31391410.095602296
10321,2022-09-29,2023-01-26,3,2747257.0,915752.0,340,3,2747257.0,1,119,553138.9932885906,6637667.919463087
10322,2022-07-08,2023-10-26,22,5816528.0,264388.0,67,22,5816528.0,0,475,345536.3168316831,4146435.8019801974
10323,2023-03-23,2023-12-31,23,44617492.0,1939891.0,1,23,44617492.0,0,283,4276436.9329073485,51317243.19488818
10324,2022-09-04,2023-02-19,8,33232246.0,4154031.0,316,8,33232246.0,1,168,5035188.787878788,60422265.45454545
10325,2022-03-17,2023-04-07,7,39159596.0,5594228.0,269,7,39159596.0,1,386,2824009.326923077,33888111.92307693
10326,2022-06-03,2023-12-31,3,11838418.0,3946139.0,1,3,11838418.0,0,576,586060.297029703,7032723.564356437
10327,2023-03-11,2023-12-31,21,28483840.0,1356373.0,1,21,28483840.0,0,295,2629277.5384615385,31551330.461538464
10328,2022-03-27,2022-05-14,3,38650737.0,12883579.0,597,3,38650737.0,1,48,14865668.076923076,178388016.92307693
10329,2022-10-12,2023-09-17,23,33067558.0,1437720.0,106,23,33067558.0,0,340,2681153.351351351,32173840.216216214
10330,2022-08-08,2023-02-07,23,25162297.0,1094013.0,328,23,25162297.0,1,183,3543985.4929577466,42527825.91549296
10331,2022-03-10,2023-05-03,18,49957016.0,2775390.0,243,18,49957016.0,1,419,3337885.2561247214,40054623.073496655
10332,2022-02-16,2022-12-02,14,35548793.0,2539200.0,395,14,35548793.0,1,289,3343146.6771159875,40117760.12539185
10333,2022-04-04,2023-12-31,24,47313741.0,1971406.0,1,24,47313741.0,0,636,2131249.5945945946,25574995.135135137
10334,2023-03-29,2023-12-31,10,38272342.0,3827234.0,1,10,38272342.0,0,277,3739968.2736156355,44879619.283387624
10335,2022-07-23,2022-12-24,18,38561547.0,2142308.0,373,18,38561547.0,1,154,6287208.75,75446505.0
10336,2022-08-06,2023-08-24,3,5264928.0,1754976.0,130,3,5264928.0,1,383,382440.2905569007,4589283.486682809
10337,2023-04-19,2023-12-31,6,19460803.0,3243467.0,1,6,19460803.0,0,256,2041342.972027972,24496115.664335664
10338,2023-03-08,2023-12-31,12,44805166.0,3733764.0,1,12,44805166.0,0,298,4098033.475609756,49176401.70731707
10339,2022-12-07,2023-09-07,13,13016276.0,1001252.0,116,13,13016276.0,1,274,1284500.9210526317,15414011.05263158
10340,2022-10-16,2023-12-31,19,7067698.0,371984.0,1,19,7067698.0,0,441,450171.84713375795,5402062.165605095
10341,2022-09-11,2023-06-14,27,17766188.0,658007.0,201,27,17766188.0,1,276,1741783.1372549022,20901397.647058826
10342,2022-12-23,2023-12-31,25,12398245.0,495930.0,1,25,12398245.0,0,373,922946.2779156327,11075355.334987592
10343,2022-01-23,2022-07-12,9,48204640.0,5356071.0,538,9,48204640.0,1,170,7230696.0,86768352.0
10344,2022-04-10,2023-05-06,14,45292705.0,3235193.0,240,14,45292705.0,1,391,3227508.669833729,38730104.03800475
10345,2022-06-29,2022-08-05,23,26583908.0,1155822.0,514,23,26583908.0,1,37,11903242.388059702,142838908.6567164
10346,2022-08-11,2023-12-31,9,4316269.0,479585.0,1,9,4316269.0,0,507,241132.3463687151,2893588.156424581
10347,2023-03-18,2023-12-31,14,37499767.0,2678555.0,1,14,37499767.0,0,288,3537713.867924528,42452566.41509434
10348,2022-11-21,2023-12-31,17,32869316.0,1933489.0,1,17,32869316.0,0,405,2266849.379310345,27202192.551724136
10349,2023-05-31,2023-12-31,4,50504177.0,12626044.0,1,4,50504177.0,0,214,6209529.959016394,74514359.50819673
10350,2022-01-16,2023-04-17,16,29594825.0,1849677.0,259,16,29594825.0,1,456,1826841.0493827162,21922092.592592593
10351,2022-12-02,2023-02-08,15,18288801.0,1219253.0,327,15,18288801.0,1,68,5598612.551020408,67183350.6122449
10352,2022-09-15,2023-12-31,6,27566302.0,4594384.0,1,6,27566302.0,0,472,1647388.5657370517,19768662.78884462
10353,2023-05-12,2023-12-14,16,50946575.0,3184161.0,18,16,50946575.0,0,216,6212996.951219513,74555963.41463415
10354,2022-06-09,2023-12-31,16,36575212.0,2285951.0,1,16,36575212.0,0,570,1828760.6,21945127.200000003
10355,2023-04-20,2023-12-31,18,35336388.0,1963133.0,1,18,35336388.0,0,255,3719619.789473684,44635437.47368421
10356,2023-01-15,2023-05-17,9,13426625.0,1491847.0,229,9,13426625.0,1,122,2649991.7763157897,31799901.315789476
10357,2023-03-03,2023-06-26,21,38975008.0,1855953.0,189,21,38975008.0,1,115,8063794.758620689,96765537.10344827
10358,2022-09-25,2022-12-07,4,39313809.0,9828452.0,390,4,39313809.0,1,73,11450623.980582524,137407487.7669903
10359,2023-02-21,2023-08-06,12,17318280.0,1443190.0,148,12,17318280.0,1,166,2650757.1428571427,31809085.714285713
10360,2022-06-17,2023-09-10,20,25772663.0,1288633.0,113,20,25772663.0,1,450,1610791.4375,19329497.25
10361,2022-02-12,2022-05-26,19,16165849.0,850834.0,585,19,16165849.0,1,103,3646432.1052631577,43757185.26315789
10362,2022-10-12,2023-12-31,7,14342218.0,2048888.0,1,7,14342218.0,0,445,905824.294736842,10869891.536842104
10363,2023-02-01,2023-12-31,14,2515520.0,179680.0,1,14,2515520.0,0,333,207894.21487603307,2494730.5785123967
10364,2022-01-12,2023-07-07,8,15688757.0,1961095.0,178,8,15688757.0,1,541,824277.9509632223,9891335.411558667
10365,2022-10-29,2023-05-02,24,29341673.0,1222570.0,244,24,29341673.0,1,185,4094186.930232558,49130243.16279069
10366,2022-09-10,2023-06-21,11,1281340.0,116485.0,194,11,1281340.0,1,284,122421.01910828025,1469052.229299363
10367,2023-05-14,2023-11-30,22,15587529.0,708524.0,32,22,15587529.0,0,200,2033155.956521739,24397871.478260867
10368,2022-02-04,2022-08-22,3,45975645.0,15325215.0,497,3,45975645.0,1,199,6023010.262008733,72276123.1441048
10369,2022-03-31,2023-03-17,24,31357348.0,1306556.0,290,24,31357348.0,1,351,2469082.5196850393,29628990.23622047
10370,2023-02-22,2023-12-31,17,32079431.0,1887025.0,1,17,32079431.0,0,312,2813985.1754385964,33767822.10526316
10371,2022-04-25,2023-08-23,23,21690907.0,943083.0,131,23,21690907.0,1,485,1263547.980582524,15162575.76699029
10372,2022-07-15,2023-12-31,8,35564785.0,4445598.0,1,8,35564785.0,0,534,1891743.8829787234,22700926.59574468
10373,2023-05-16,2023-12-31,21,10848585.0,516599.0,1,21,10848585.0,0,229,1256592.8571428573,15079114.285714287
10374,2023-05-08,2023-11-08,20,42792338.0,2139617.0,54,20,42792338.0,0,184,5998925.887850467,71987110.6542056
10375,2022-03-16,2023-03-29,8,7127807.0,890976.0,278,8,7127807.0,1,378,524103.45588235295,6289241.470588235
10376,2023-02-17,2023-12-31,15,34524869.0,2301658.0,1,15,34524869.0,0,317,2984858.991354467,35818307.8962536
10377,2023-01-11,2023-08-01,3,18530386.0,6176795.0,153,3,18530386.0,1,202,2396170.603448276,28754047.241379313
10378,2023-02-24,2023-04-04,25,39173659.0,1566946.0,272,25,39173659.0,1,39,17032025.652173914,204384307.82608697
10379,2022-10-04,2023-07-25,25,29128039.0,1165122.0,160,25,29128039.0,1,294,2697040.648148148,32364487.777777776
10380,2023-01-29,2023-12-31,15,24179534.0,1611969.0,1,15,24179534.0,0,336,1981929.0163934426,23783148.19672131
10381,2023-04-02,2023-12-31,9,9806658.0,1089629.0,1,9,9806658.0,0,273,970956.2376237625,11651474.85148515
10382,2022-07-11,2023-12-31,17,33550530.0,1973561.0,1,17,33550530.0,0,538,1772035.0352112676,21264420.42253521
10383,2022-04-09,2023-09-19,14,50718308.0,3622736.0,104,14,50718308.0,0,528,2726790.752688172,32721489.032258064
10384,2022-04-06,2022-09-11,3,43140654.0,14380218.0,477,3,43140654.0,1,158,6884146.914893617,82609762.9787234
10385,2022-07-09,2023-12-31,17,4248416.0,249907.0,1,17,4248416.0,0,540,223600.84210526315,2683210.1052631577
10386,2022-02-06,2023-11-02,6,20312452.0,3385409.0,60,6,20312452.0,0,634,917731.265060241,11012775.180722892
10387,2023-01-04,2023-12-26,15,48219617.0,3214641.0,6,15,48219617.0,0,356,3747638.6269430052,44971663.52331606
10388,2022-10-06,2023-12-13,25,26754622.0,1070185.0,19,25,26754622.0,0,433,1733560.8207343412,20802729.848812096
10389,2022-08-05,2023-12-31,27,34835281.0,1290196.0,1,27,34835281.0,0,513,1924601.1602209944,23095213.92265193
10390,2022-09-30,2023-12-31,7,47560047.0,6794292.0,1,7,47560047.0,0,457,2929777.0225872686,35157324.27104722
10391,2022-03-03,2023-03-26,4,45588770.0,11397192.0,281,4,45588770.0,1,388,3271921.2918660287,39263055.502392344
10392,2022-12-08,2023-12-31,25,26692475.0,1067699.0,1,25,26692475.0,0,388,1915727.870813397,22988734.449760765
10393,2023-02-01,2023-03-19,3,23432432.0,7810811.0,288,3,23432432.0,1,46,9249644.210526315,110995730.52631578
10394,2022-01-19,2022-11-18,18,18456385.0,1025355.0,409,18,18456385.0,1,303,1662737.3873873875,19952848.64864865
10395,2022-06-26,2022-11-18,25,37726188.0,1509048.0,409,25,37726188.0,1,145,6467346.514285714,77608158.17142858
10396,2023-01-31,2023-05-31,8,15778929.0,1972366.0,215,8,15778929.0,1,120,3155785.8,37869429.599999994
10397,2023-03-21,2023-07-10,25,13894290.0,555772.0,175,25,13894290.0,1,111,2956231.914893617,35474782.97872341
10398,2022-08-21,2023-08-09,18,19297495.0,1072083.0,145,18,19297495.0,1,353,1511553.1331592689,18138637.597911227
10399,2022-03-17,2022-08-07,16,10202525.0,637658.0,512,16,10202525.0,1,143,1769223.9884393064,21230687.861271676
10400,2022-09-22,2022-12-18,5,36512087.0,7302417.0,379,5,36512087.0,1,87,9362073.58974359,112344883.07692307
10401,2023-03-31,2023-09-30,17,32505025.0,1912060.0,93,17,32505025.0,0,183,4578172.535211268,54938070.42253521
10402,2023-01-19,2023-12-31,5,25730230.0,5146046.0,1,5,25730230.0,0,346,2052943.8829787234,24635326.59574468
10403,2023-05-21,2023-12-31,25,21028550.0,841142.0,1,25,21028550.0,0,224,2483687.0078740157,29804244.09448819
10404,2023-01-02,2023-12-12,4,47380377.0,11845094.0,20,4,47380377.0,0,344,3800565.0,45606780.0
